 82   8.895000  -1.0  0             0                            0
 83   8.937000   2.5  1             0 u                    5/2+  0
 84   8.988001   2.5  1             0 u                    5/2+  0
 85   9.039001   2.5  1             0 u                    5/2+  0
 86   9.104000   2.5  1             0 u                  (5/2)+  0
 87   9.158000   2.5  1             0 u                    5/2+  0
 88   9.213000   2.5  1             0 u                  (5/2)+  0
 89   9.275001  -1.0  0             0               (3/2+,5/2+)  0
 90   9.329000  -1.0  0             0                            0
 91   9.426001  -1.0  0             0                            0
 92   9.503000  -1.0  0             0               (3/2+,5/2+)  0
 93  10.100000  -1.0  0             0                            0
 40Ca   40   20  578  599   26    8   15.643201    8.328231
  1   0.000000   0.0  1  -1.00E+00  0 u                      0+  0
  2   3.352620   0.0  1   2.16E-09  1 u                      0+  0
                                          1      3.353  0.000E+00  0.000E+00  0.000E+00
  3   3.736690   3.0 -1   4.70E-11  1 u                      3-  0
                                          1      3.736  1.000E+00  1.000E+00  9.365E-06
  4   3.904380   2.0  1   3.40E-14  2 u                      2+  0
                                          2      0.552  8.093E-04  8.097E-04  4.862E-04
                                          1      3.904  9.992E-01  9.992E-01  6.612E-06
  5   4.491430   5.0 -1   2.95E-10  1 u                      5-  0
                                          3      0.755  9.998E-01  1.000E+00  1.931E-04
  6   5.211560   0.0  1   1.10E-12  1 u                      0+  0
                                          4      1.308  1.000E+00  1.000E+00  4.937E-05
  7   5.248790   2.0  1   1.10E-13  3 u                      2+  0
                                          4      1.344  1.508E-01  1.508E-01  4.650E-05
                                          2      1.896  5.108E-02  5.108E-02  2.337E-05
                                          1      5.249  7.981E-01  7.981E-01  4.322E-06
  8   5.278800   4.0  1   2.30E-13  2 u                      4+  0
                                          5      0.787  9.901E-03  9.901E-03  6.511E-05
                                          4      1.374  9.901E-01  9.901E-01  4.438E-05
  9   5.349000   0.0 -1             0 n                          0
 10   5.613520   4.0 -1   6.70E-13  2 u                      4-  0
                                          5      1.123  2.987E-01  2.987E-01  6.959E-05
                                          3      1.877  7.012E-01  7.013E-01  2.382E-05
 11   5.629410   2.0  1   5.30E-14  2 u                      2+  0
                                          2      2.278  1.228E-01  1.228E-01  1.550E-05
                                          1      5.629  8.772E-01  8.772E-01  3.917E-06
 12   5.902630   1.0 -1   1.80E-14  1 u                      1-  0
                                          1      5.903  1.000E+00  1.000E+00  2.926E-06
 13   6.025471   2.0 -1   1.50E-13  2 u                      2-  0
                                          4      2.121  1.736E-01  1.736E-01  1.066E-05
                                          3      2.289  8.264E-01  8.264E-01  1.536E-05
 14   6.029710   3.0  1   3.80E-13  4 u                      3+  0
                                          8      0.751  2.724E-02  2.724E-02  1.945E-04
                                          7      0.781  1.945E-01  1.946E-01  1.746E-04
                                          4      2.124  7.782E-01  7.782E-01  1.750E-05
                                          3      2.293  0.000E+00  0.000E+00  9.557E-06
 15   6.160000   3.0 -1             0 u                    (3-)  0
 16   6.285150   3.0 -1   3.40E-13  5 u                      3-  0
                                         10      0.672  1.007E-02  1.007E-02  2.676E-04
                                          5      1.793  7.194E-01  7.194E-01  2.600E-05
                                          4      2.380  1.971E-01  1.971E-01  9.079E-06
                                          3      2.548  3.165E-02  3.165E-02  1.282E-05
                                          1      6.285  4.173E-02  4.173E-02  0.000E+00
 17   6.422400   2.0  1   9.00E-15  1 u                    (2+)  0
                                          1      6.421  1.000E+00  1.000E+00  0.000E+00
 18   6.507870   4.0  1   1.25E-13  3 u                      4+  0
                                          8      1.229  3.279E-02  3.279E-02  5.662E-05
                                          7      1.259  1.475E-01  1.475E-01  5.366E-05
                                          4      2.603  8.197E-01  8.197E-01  1.248E-05
 19   6.542800   4.0  1   1.25E-13  4 u                      4+  0
                                         11      0.913  1.882E-01  1.882E-01  1.153E-04
                                          8      1.264  8.235E-02  8.235E-02  5.319E-05
                                          7      1.294  1.412E-01  1.412E-01  5.052E-05
                                          4      2.638  5.882E-01  5.882E-01  1.217E-05
 20   6.582470   3.0 -1   1.70E-13  4 u                      3-  0
                                         10      0.969  1.620E-01  1.620E-01  9.925E-05
                                          5      2.091  3.240E-02  3.240E-02  1.800E-05
                                          4      2.678  1.575E-01  1.575E-01  7.744E-06
                                          3      2.845  6.481E-01  6.481E-01  1.072E-05
 21   6.750411   2.0 -1   1.35E-13  2 u                      2-  0
                                          4      2.848  0.000E+00  0.000E+00  7.141E-06
                                          3      3.014  1.000E+00  1.000E+00  9.783E-06
 22   6.908700   2.0  1   2.35E-15  1 u                      2+  0
                                          1      6.908  1.000E+00  1.000E+00  0.000E+00
 23   6.930201   6.0  1   3.40E-13  1 u                      6+  0
                                          8      1.652  1.000E+00  1.000E+00  3.042E-05
 24   6.931290   3.0 -1   1.40E-12  6 u                      3-  0
                                         11      1.302  5.790E-02  5.790E-02  2.475E-05
                                         10      1.318  1.985E-02  1.985E-02  4.856E-05
                                          7      1.682  6.121E-02  6.121E-02  1.632E-05
                                          5      2.440  1.406E-02  1.406E-02  1.378E-05
                                          4      3.027  1.985E-02  1.985E-02  6.600E-06
                                          3      3.195  8.271E-01  8.271E-01  8.938E-06
 25   6.938000   5.0  1   4.20E-16  1 g                 (1-:5-)  0
                                          3      3.201  1.000E+00  1.000E+00  1.251E-05
 26   6.950480   1.0 -1   9.50E-16  1 u                      1-  0
                                          1      6.950  1.000E+00  1.000E+00  0.000E+00
 27   7.100000   2.0  1             0 u                    (2+)  0
 28   7.113101   1.0 -1   5.50E-14  4 u                      1-  0
                                         11      1.484  3.226E-02  3.226E-02  1.990E-05
                                          6      1.900  1.419E-01  1.419E-01  1.358E-05
                                          4      3.209  1.806E-01  1.806E-01  6.127E-06
                                          1      7.113  6.452E-01  6.452E-01  0.000E+00
 29   7.113730   4.0 -1   7.60E-14  5 u                      4-  0
                                         13      1.088  1.107E-02  1.107E-02  7.489E-05
                                         10      1.500  6.185E-02  6.185E-02  3.694E-05
                                          8      1.835  1.693E-02  1.693E-02  1.430E-05
                                          5      2.623  2.591E-01  2.591E-01  1.222E-05
                                          3      3.379  6.510E-01  6.510E-01  8.204E-06
 30   7.239070  -1.0  0   1.00E-13  3                 (3-,4,5-)  0
                                         10      1.626  2.000E-01  2.000E-01  0.000E+00
                                          5      2.748  4.000E-01  4.000E-01  0.000E+00
                                          3      3.502  4.000E-01  4.000E-01  0.000E+00
 31   7.277820  -1.0  0   4.90E-14  1                    (2,3)+  0
                                          3      3.541  1.000E+00  1.000E+00  0.000E+00
 32   7.300670   0.0  1   1.18E-13  2 u                      0+  0
                                         11      1.671  4.580E-02  4.580E-02  2.975E-05
                                          7      2.052  9.542E-01  9.542E-01  1.862E-05
 33   7.397201   5.0  1   4.70E-13  2 u                    (5+)  0
                                         14      1.369  0.000E+00  0.000E+00  4.473E-05
                                          8      2.120  1.000E+00  1.000E+00  1.756E-05
 34   7.421900  -1.0  0   2.00E-13  1                   (2+:6+)  0
                                          3      3.685  1.000E+00  1.000E+00  0.000E+00
 35   7.446230  -1.0  0   1.40E-13  4                    (3,4)+  0
                                         11      1.817  1.279E-01  1.279E-01  0.000E+00
                                         10      1.832  2.068E-01  2.068E-01  0.000E+00
                                          8      2.167  2.388E-01  2.388E-01  0.000E+00
                                          7      2.197  4.264E-01  4.264E-01  0.000E+00
 36   7.466351   2.0  1   7.60E-15  4 u                      2+  0
                                          7      2.218  1.326E-01  1.326E-01  1.623E-05
                                          4      3.562  1.989E-01  1.989E-01  7.576E-06
                                          2      4.114  1.160E-01  1.160E-01  6.125E-06
                                          1      7.466  5.525E-01  5.525E-01  0.000E+00
 37   7.481000  -1.0  0             1                            0
                                          1      7.480  0.000E+00  0.000E+00  0.000E+00
 38   7.532260   2.0 -1   1.60E-13  6 u                      2-  0
                                         16      1.247  9.813E-02  9.813E-02  5.480E-05
                                         13      1.507  4.800E-02  4.800E-02  3.661E-05
                                         12      1.630  3.398E-02  3.399E-02  3.127E-05
                                         10      1.918  2.421E-01  2.421E-01  2.289E-05
                                          4      3.628  1.529E-01  1.529E-01  5.253E-06
                                          3      3.795  4.248E-01  4.248E-01  6.892E-06
 39   7.561170   4.0  1   1.40E-13  3 u                      4+  0
                                         14      1.531  2.988E-01  2.988E-01  3.542E-05
                                          7      2.312  6.097E-01  6.098E-01  1.510E-05
                                          3      3.824  9.146E-02  9.146E-02  4.922E-06
 40   7.623110  -1.0  0   1.10E-13  4                 (2-,3,4+)  0
                                         11      1.994  3.586E-01  3.586E-01  0.000E+00
                                         10      2.010  3.227E-01  3.227E-01  0.000E+00
                                          7      2.374  1.129E-01  1.129E-01  0.000E+00
                                          3      3.886  2.058E-01  2.058E-01  0.000E+00
 41   7.658230   4.0 -1   1.00E-14  4 u                      4-  0
                                         16      1.373  1.289E-01  1.289E-01  4.445E-05
                                         10      2.046  3.906E-01  3.906E-01  1.872E-05
                                          5      3.168  2.187E-01  2.187E-01  9.054E-06
                                          3      3.920  2.617E-01  2.617E-01  6.572E-06
 42   7.676600   6.0  1   2.10E-13  1 u                    (6+)  0
                                          8      2.397  1.000E+00  1.000E+00  1.420E-05
 43   7.694080   3.0 -1   1.00E-14  2 u                      3-  0
                                         10      2.081  9.173E-02  9.174E-02  1.816E-05
                                          3      3.958  9.083E-01  9.083E-01  6.481E-06
 44   7.701800   0.0  1   2.00E-13  1 u                      0+  0
                                          4      3.797  1.000E+00  1.000E+00  6.888E-06
 45   7.769400  -1.0  0   1.66E-13  2                  (3,4,5-)  0
                                         10      2.156  3.421E-01  3.421E-01  0.000E+00
                                          3      4.033  6.579E-01  6.579E-01  0.000E+00
 46   7.814701   0.0  1             2 u                      0+  0
                                          7      2.566  3.007E-01  3.007E-01  1.267E-05
                                          4      3.910  6.993E-01  6.993E-01  6.597E-06
 47   7.870000   3.0 -1             0 u                    (3-)  0
 48   7.872180   2.0  1   2.00E-15  1 u                      2+  0
                                          1      7.872  1.000E+00  1.000E+00  0.000E+00
 49   7.928420   4.0  1   4.90E-14  3 u                      4+  0
                                         10      2.315  5.000E-01  5.000E-01  9.433E-06
                                          5      3.437  5.000E-01  5.000E-01  5.618E-06
                                          3      4.190  0.000E+00  0.000E+00  4.403E-06
 50   7.972500  -1.0  0             0                   (LE 3)-  0
 51   7.974400   6.0  1             2 u                    (6+)  0
                                         19      1.432  0.000E+00  0.000E+00  4.068E-05
                                          8      2.695  0.000E+00  0.000E+00  1.169E-05
 52   7.976550   2.0  1   2.10E-14  4 u                      2+  0
                                          8      2.698  1.000E-01  1.000E-01  1.167E-05
                                          4      4.072  5.000E-01  5.000E-01  6.216E-06
                                          2      4.624  3.000E-01  3.000E-01  5.175E-06
                                          1      7.977  1.000E-01  1.000E-01  0.000E+00
 53   8.018800   0.0  1             1 u                      0+  0
                                          7      2.770  1.000E+00  1.000E+00  1.119E-05
 54   8.051800  -1.0  0             0                            0
 55   8.091610   2.0  1   3.00E-15  1 u                      2+  0
                                          1      8.092  1.000E+00  1.000E+00  0.000E+00
 56   8.098900   8.0  1   1.25E-11  1 u                      8+  0
                                         23      1.169  9.999E-01  1.000E+00  6.344E-05
 57   8.113200   1.0 -1   3.80E-14  1 u                    1(-)  0
                                          1      8.112  1.000E+00  1.000E+00  0.000E+00
 58   8.134770  -1.0  0   2.80E-14  4                 (2-,3,4+)  0
                                         11      2.505  4.000E-01  4.000E-01  0.000E+00
                                         10      2.521  1.122E-01  1.122E-01  0.000E+00
                                          5      3.643  0.000E+00  0.000E+00  0.000E+00
                                          4      4.230  4.878E-01  4.878E-01  0.000E+00
 59   8.187500  -1.0  0   1.70E-14  1                  (3,4,5-)  0
                                          3      4.451  1.000E+00  1.000E+00  0.000E+00
 60   8.195901  -1.0  0             0                            0
 61   8.271001  -1.0  0             2                   (LE 3)-  0
                                         26      1.321  5.988E-01  5.988E-01  0.000E+00
                                         12      2.368  4.012E-01  4.012E-01  0.000E+00
 62   8.276000   0.0  1             1 u                      0+  0
                                         11      2.647  1.000E+00  1.000E+00  1.204E-05
 63   8.323160  -1.0  0   5.50E-14  7                   (1-,2+)  0
                                         21      1.573  8.278E-02  8.278E-02  0.000E+00
                                         16      2.038  1.457E-02  1.457E-02  0.000E+00
                                         13      2.298  1.748E-01  1.748E-01  0.000E+00
                                         12      2.421  1.258E-02  1.258E-02  0.000E+00
                                          7      3.074  3.046E-02  3.046E-02  0.000E+00
                                          3      4.586  6.623E-01  6.623E-01  0.000E+00
                                          1      8.322  2.252E-02  2.252E-02  0.000E+00
 64   8.338000  -1.0  0             2                   (2+:5-)  0
                                         19      1.795  7.042E-01  7.042E-01  0.000E+00
                                         18      1.830  2.958E-01  2.958E-01  0.000E+00
 65   8.358901  -1.0  0   1.00E-13  1                  (0,1,2)-  0
                                         26      1.405  1.000E+00  1.000E+00  0.000E+00
 66   8.364000  -1.0  0             1                   (3-:7-)  0
                                          5      3.872  1.000E+00  1.000E+00  0.000E+00
 67   8.373940   4.0  1             1 u                      4+  0
                                          4      4.469  1.000E+00  1.000E+00  5.433E-06
 68   8.424810   2.0 -1   1.70E-14  3 u                      2-  0
                                         13      2.399  1.329E-01  1.329E-01  1.418E-05
                                         12      2.522  1.678E-01  1.678E-01  1.304E-05
                                          3      4.688  6.993E-01  6.993E-01  5.074E-06
 69   8.439000   0.0  1             1 u                      0+  0
                                         11      2.810  1.000E+00  1.000E+00  1.094E-05
 70   8.484020   0.0  1   2.40E-14  2 u                      0+  0
                                         12      2.581  3.671E-01  3.671E-01  8.133E-06
                                          3      4.747  6.329E-01  6.329E-01  6.290E-06
 71   8.540000  -1.0  0   1.40E-14  2                    (1,2+)  0
                                          2      5.187  4.012E-01  4.012E-01  0.000E+00
                                          1      8.540  5.988E-01  5.988E-01  0.000E+00
 72   8.551100   5.0 -1   1.70E-14  1 u                      5-  0
                                          5      4.061  1.000E+00  1.000E+00  6.241E-06
 73   8.578800   2.0  1   4.90E-15  1 u                      2+  0
                                          1      8.579  1.000E+00  1.000E+00  0.000E+00
 74   8.587001  -1.0  0             4                    (2+,3)  0
                                         13      2.562  1.497E-01  1.497E-01  0.000E+00
                                          8      3.308  1.497E-01  1.497E-01  0.000E+00
                                          4      4.683  1.018E-01  1.018E-01  0.000E+00
                                          3      4.850  5.988E-01  5.988E-01  0.000E+00
 75   8.631001   5.0  0             0 u                       5  0
 76   8.665300   1.0 -1             1 u                      1-  0
                                          1      8.665  1.000E+00  1.000E+00  0.000E+00
 77   8.678290   4.0  1   4.00E-14  2 u                      4+  0
                                         16      2.393  1.667E-01  1.667E-01  9.011E-06
                                          3      4.941  8.333E-01  8.333E-01  3.613E-06
 78   8.701000   6.0 -1             2 u                    (6-)  0
                                         10      3.088  0.000E+00  0.000E+00  9.420E-06
                                          5      4.209  0.000E+00  0.000E+00  5.925E-06
 79   8.717000  -1.0  0             0                            0
 80   8.748220   2.0  1   6.90E-15  1 u                      2+  0
                                          1      8.749  1.000E+00  1.000E+00  0.000E+00
 81   8.764180   3.0 -1             4 u                      3-  0
                                         14      2.734  1.754E-01  1.754E-01  7.534E-06
                                         11      3.135  2.090E-01  2.090E-01  6.311E-06
                                          8      3.485  3.731E-01  3.731E-01  5.521E-06
                                          4      4.860  2.425E-01  2.425E-01  3.685E-06
 82   8.810000   2.0  1             0 u                    (2+)  0
 83   8.850600  -1.0  0             0                  (6,7,8)-  0
 84   8.909000  -1.0  0             0                            0
 85   8.934810   2.0  1            16 u                      2+  0
                                         38      1.403  4.576E-02  4.576E-02  2.183E-05
                                         31      1.657  1.313E-02  1.313E-02  0.000E+00
                                         29      1.821  6.377E-03  6.377E-03  3.910E-05
                                         26      1.984  2.101E-02  2.101E-02  1.274E-05
                                         21      2.184  2.101E-02  2.101E-02  1.023E-05
                                         20      2.352  7.127E-03  7.127E-03  9.227E-06
                                         14      2.905  1.200E-02  1.200E-02  1.037E-05
                                         13      2.909  6.564E-02  6.564E-02  6.947E-06
                                         12      3.032  6.377E-03  6.377E-03  6.585E-06
                                         11      3.305  1.088E-02  1.088E-02  8.483E-06
                                          7      3.686  2.101E-02  2.101E-02  7.198E-06
                                          6      3.723  1.313E-02  1.313E-02  7.092E-06
                                          4      5.030  3.751E-01  3.751E-01  4.591E-06
                                          3      5.198  1.088E-02  1.088E-02  3.402E-06
                                          2      5.582  8.177E-02  8.177E-02  3.963E-06
                                          1      8.934  2.888E-01  2.888E-01  0.000E+00
 86   8.935801   7.0  1             2 u                    (7+)  0
                                         33      1.538  0.000E+00  0.000E+00  3.511E-05
                                         23      2.004  0.000E+00  0.000E+00  1.943E-05
 87   8.938401   0.0  1             0 u                      0+  0
 88   8.980000  -1.0  0             0                  (5,6,7)+  0
 89   8.982500   2.0  1   8.30E-15  1 u                      2+  0
                                          1      8.983  1.000E+00  1.000E+00  0.000E+00
 90   8.994500  -1.0  0            12                   (1-,2+)  0
                                         29      1.881  3.261E-03  3.261E-03  0.000E+00
                                         22      2.086  4.595E-03  4.595E-03  0.000E+00
                                         21      2.244  4.446E-03  4.446E-03  0.000E+00
                                         20      2.412  3.261E-03  3.261E-03  0.000E+00
                                         16      2.709  4.743E-03  4.743E-03  0.000E+00
                                         13      2.969  1.112E-02  1.112E-02  0.000E+00
                                         11      3.365  7.188E-02  7.188E-02  0.000E+00
                                          6      3.783  6.077E-02  6.077E-02  0.000E+00
                                          4      5.090  6.151E-02  6.151E-02  0.000E+00
                                          3      5.257  1.779E-02  1.779E-02  0.000E+00
                                          2      5.642  1.556E-02  1.556E-02  0.000E+00
                                          1      8.993  7.411E-01  7.411E-01  0.000E+00
 91   9.031900   4.0 -1             5 u                      4-  0
                                         43      1.338  1.000E-01  1.000E-01  4.700E-05
                                         16      2.747  1.000E-01  1.000E-01  1.134E-05
                                         10      3.418  4.000E-01  4.000E-01  8.060E-06
                                          8      3.753  1.200E-01  1.200E-01  5.037E-06
                                          5      4.540  2.800E-01  2.800E-01  5.312E-06
 92   9.033000   7.0 -1             1 u                    (7-)  0
                                          5      4.542  0.000E+00  0.000E+00  5.309E-06
 93   9.050100  -1.0  0             0                            0
 94   9.080300  -1.0  0             0                            0
 95   9.091701   3.0 -1            16 u                      3-  0
                                         43      1.398  2.150E-02  2.150E-02  4.282E-05
                                         40      1.469  7.613E-03  7.613E-03  0.000E+00
                                         36      1.625  4.126E-03  4.126E-03  1.722E-05
                                         31      1.814  1.261E-02  1.261E-02  0.000E+00
                                         30      1.853  7.323E-03  7.323E-03  0.000E+00
                                         29      1.978  5.521E-03  5.521E-03  2.162E-05
                                         21      2.341  5.695E-03  5.695E-03  1.478E-05
                                         20      2.509  1.040E-02  1.040E-02  1.315E-05
                                         16      2.806  5.114E-02  5.114E-02  1.095E-05
                                         14      3.062  2.499E-02  2.499E-02  6.503E-06
                                         13      3.066  2.906E-02  2.906E-02  9.525E-06
                                         12      3.189  1.511E-02  1.511E-02  8.962E-06
                                          8      3.813  8.485E-02  8.485E-02  4.940E-06
                                          7      3.843  4.475E-02  4.475E-02  4.893E-06
                                          4      5.187  9.415E-02  9.415E-02  3.410E-06
                                          3      5.355  5.812E-01  5.812E-01  4.202E-06
 96   9.135660   3.0 -1            16 u                    (3)-  0
                                         68      0.711  1.010E-02  1.010E-02  2.271E-04
                                         48      1.264  3.229E-03  3.229E-03  2.606E-05
                                         43      1.442  5.226E-02  5.226E-02  4.012E-05
                                         38      1.603  3.699E-02  3.699E-02  3.229E-05
                                         31      1.858  2.525E-03  2.525E-03  0.000E+00
                                         29      2.022  1.838E-02  1.838E-02  1.912E-05
                                         26      2.185  4.580E-03  4.580E-03  1.665E-05
                                         21      2.385  6.224E-03  6.224E-03  1.432E-05
                                         20      2.553  2.055E-02  2.055E-02  1.278E-05
                                         16      2.850  1.380E-01  1.380E-01  1.069E-05
