135Tb  135   65    1    0    1    1    0.000000   -1.188000
  1   0.000000   3.5 -1   9.40E-04  0                    (7/2-)  0
138Tb  138   65    1    0    1    1    0.000000   -0.368000
  1   0.000000  -1.0  0   2.00E-07  0                            2 =      0.0000 %P      =    100.0000 %EC+%B+
139Tb  139   65    1    0    1    1   12.600000   -0.200000
  1   0.000000  -1.0  0   1.60E+00  0                            0
140Tb  140   65    1    0    1    1   10.390000    0.240000
  1   0.000000   7.0  1   2.40E+00  0                      (7+)  2 =    100.0000 %EC+%B+ =      0.2600 %ECP   
141Tb  141   65    1    0    1    1   12.151001    0.569000
  1   0.000000   2.5 -1   3.50E+00  0                    (5/2-)  1 =    100.0000 %EC+%B+
142Tb  142   65    8   11    1    1   10.220000    1.100000
  1   0.000000   1.0  1   5.97E-01  0                        1+  2 =    100.0000 %EC+%B+ =      0.0022 %B+P   
  2   0.181900   2.0  1             1                      (2+)  0
                                          1      0.182  7.077E-01  1.000E+00  4.130E-01
  3   0.211600   3.0  1             2                      (3+)  0
                                          2      0.030  0.000E+00  0.000E+00  4.400E+01
                                          1      0.212  0.000E+00  0.000E+00  1.910E-01
  4   0.280200   5.0 -1   3.03E-01  2                      (5-)  1 =    100.0000 %IT    
                                          3      0.069  0.000E+00  0.000E+00  9.200E+01
                                          2      0.098  0.000E+00  0.000E+00  4.780E+01
  5   0.418100  -1.0  0             1                            0
                                          4      0.138  0.000E+00  0.000E+00  0.000E+00
  6   0.500200  -1.0  0             1                            0
                                          4      0.220  0.000E+00  0.000E+00  0.000E+00
  7   0.584000  -1.0  0             3                            0
                                          6      0.084  0.000E+00  0.000E+00  0.000E+00
                                          5      0.166  0.000E+00  0.000E+00  0.000E+00
                                          4      0.304  0.000E+00  0.000E+00  0.000E+00
  8   0.621400  -1.0  0   1.50E-05  1                            1 =    100.0000 %IT    
                                          7      0.037  0.000E+00  0.000E+00  7.910E-01
143Tb  143   65  103  162   15    1   11.899000    1.217000
  1   0.000000   5.5 -1   1.20E+01  0 u                 (11/2-)  1 =    100.0000 %EC+%B+
  2   0.520750   7.5 -1             1 u                 (15/2-)  0
                                          1      0.521  9.876E-01  1.000E+00  1.258E-02
  3   0.534480   6.5 -1             1 g                          0
                                          1      0.535  9.777E-01  1.000E+00  2.279E-02
  4   0.541210   6.5 -1             1 u                 (13/2-)  0
                                          1      0.541  9.784E-01  1.000E+00  2.209E-02
  5   0.788160   6.5 -1             3 u                 (13/2-)  0
                                          3      0.254  2.892E-01  3.373E-01  1.663E-01
                                          2      0.267  1.744E-01  1.996E-01  1.445E-01
                                          1      0.788  4.591E-01  4.630E-01  8.661E-03
  6   1.072300   7.5 -1             1 u                 (15/2-)  0
                                          4      0.531  9.773E-01  1.000E+00  2.320E-02
  7   1.194800   9.5 -1             1 u                 (19/2-)  0
                                          2      0.674  9.934E-01  1.000E+00  6.688E-03
  8   1.218420   8.5 -1             2 u                 (17/2-)  0
                                          4      0.677  6.874E-01  6.919E-01  6.615E-03
                                          2      0.698  3.045E-01  3.081E-01  1.169E-02
  9   1.423800   8.5 -1             4 u                 (17/2-)  0
                                          7      0.229  5.774E-02  7.040E-02  2.193E-01
                                          5      0.636  5.249E-01  5.289E-01  7.685E-03
                                          4      0.883  7.453E-02  7.481E-02  3.645E-03
                                          2      0.903  3.239E-01  3.259E-01  6.222E-03
 10   1.535600   8.5 -1             2 u                 (17/2-)  0
                                          4      0.995  5.357E-01  5.372E-01  2.830E-03
                                          2      1.015  4.607E-01  4.628E-01  4.699E-03
 11   1.809500   8.5 -1             4 u                 (17/2-)  0
                                          8      0.591  4.724E-02  4.807E-02  1.767E-02
                                          7      0.615  7.330E-02  7.447E-02  1.603E-02
                                          6      0.737  6.027E-02  6.088E-02  1.023E-02
                                          2      1.289  8.144E-01  8.166E-01  2.666E-03
 12   1.811600   9.5 -1             2 u                 (19/2-)  0
                                          7      0.617  3.516E-01  3.572E-01  1.586E-02
                                          6      0.739  6.393E-01  6.428E-01  5.405E-03
 13   1.927550   9.5 -1             5 u                 (19/2-)  0
                                         11      0.118  7.123E-02  1.704E-01  1.392E+00
                                         10      0.392  4.142E-02  4.359E-02  5.235E-02
                                          9      0.504  6.769E-02  6.949E-02  2.652E-02
                                          8      0.709  5.052E-01  5.108E-01  1.123E-02
                                          7      0.733  2.036E-01  2.057E-01  1.035E-02
 14   1.966800  11.5 -1             1 u                 (23/2-)  0
                                          7      0.772  9.951E-01  1.000E+00  4.899E-03
 15   2.025800  10.5 -1             1 u                 (21/2-)  0
                                          8      0.807  9.956E-01  1.000E+00  4.431E-03
 16   2.092600  10.5 -1             2 u                 (21/2-)  0
                                          9      0.669  7.251E-01  7.300E-01  6.809E-03
                                          7      0.898  2.683E-01  2.700E-01  6.311E-03
 17   2.146800  10.5  1             2 u                 (21/2+)  0
                                         13      0.220  8.149E-01  8.450E-01  3.698E-02
                                          7      0.952  1.548E-01  1.550E-01  1.264E-03
 18   2.302500  11.5  1             1 u                 (23/2+)  0
                                         17      0.156  6.108E-01  1.000E+00  6.373E-01
 19   2.310900  10.5  1             1 u                 (21/2+)  0
                                          7      1.116  9.991E-01  1.000E+00  9.421E-04
 20   2.399700  11.5 -1             1 u                 (23/2-)  0
                                         12      0.588  9.908E-01  1.000E+00  9.271E-03
 21   2.582500  11.5  1             2 u                 (23/2+)  0
                                         19      0.272  5.203E-01  5.923E-01  1.384E-01
                                         18      0.280  3.616E-01  4.077E-01  1.275E-01
 22   2.688700  12.5 -1             3 u                 (25/2-)  0
                                         20      0.289  5.651E-02  6.313E-02  1.173E-01
                                         16      0.596  7.064E-01  7.127E-01  8.969E-03
                                         14      0.722  2.218E-01  2.242E-01  1.075E-02
 23   2.705500  12.5  1             1 u                 (25/2+)  0
                                         18      0.403  9.535E-01  1.000E+00  4.872E-02
 24   2.745000  13.5 -1             1 u                 (27/2-)  0
                                         14      0.778  9.952E-01  1.000E+00  4.809E-03
 25   2.786700  12.5  1             1 u                 (25/2+)  0
                                         18      0.484  9.706E-01  1.000E+00  3.033E-02
 26   2.796300  12.5  1             1 u                 (25/2+)  0
                                         19      0.485  9.845E-01  1.000E+00  1.578E-02
 27   2.834400  13.5 -1             4 u                 (27/2-)  0
                                         24      0.089  1.817E-02  7.436E-02  3.094E+00
                                         22      0.146  4.125E-03  7.274E-03  7.635E-01
                                         20      0.435  3.668E-02  3.746E-02  2.124E-02
                                         14      0.868  8.776E-01  8.809E-01  3.785E-03
 28   2.901400  12.5 -1             1 u                 (25/2-)  0
                                         15      0.876  9.963E-01  1.000E+00  3.709E-03
 29   2.939300  13.5  1             1 u                 (27/2+)  0
                                         18      0.637  9.924E-01  1.000E+00  7.650E-03
 30   3.078500  13.5  1             1 u                 (27/2+)  0
                                         18      0.776  9.952E-01  1.000E+00  4.839E-03
 31   3.186600  13.5  1             1 u                 (27/2+)  0
                                         21      0.604  9.914E-01  1.000E+00  8.686E-03
 32   3.199600  14.5 -1             2 u                 (29/2-)  0
                                         27      0.365  8.657E-01  9.202E-01  6.297E-02
                                         24      0.455  7.705E-02  7.979E-02  3.558E-02
 33   3.231000  13.5  1             2 u                 (27/2+)  0
                                         30      0.153  2.352E-01  3.935E-01  6.730E-01
                                         18      0.929  6.046E-01  6.065E-01  3.270E-03
 34   3.281100  14.5 -1             2 u                 (29/2-)  0
                                         24      0.536  2.366E-01  2.420E-01  2.262E-02
                                         22      0.593  7.512E-01  7.580E-01  9.107E-03
 35   3.407000  15.5 -1             3 u                 (31/2-)  0
                                         32      0.208  3.846E-01  4.946E-01  2.862E-01
                                         27      0.573  2.796E-01  2.823E-01  9.910E-03
                                         24      0.662  2.215E-01  2.230E-01  6.985E-03
 36   3.468100  14.5  1             1 u                 (29/2+)  0
                                         30      0.390  9.495E-01  1.000E+00  5.319E-02
 37   3.503600  15.5 -1             1 u                 (31/2-)  0
                                         24      0.759  9.949E-01  1.000E+00  5.096E-03
 38   3.568200  14.5  1             1 u                 (29/2+)  0
                                         26      0.772  9.951E-01  1.000E+00  4.902E-03
 39   3.588600  14.5  1             3 u                 (29/2+)  0
                                         30      0.510  4.957E-01  5.084E-01  2.569E-02
                                         25      0.802  8.327E-02  8.365E-02  4.501E-03
                                         23      0.883  4.065E-01  4.079E-01  3.642E-03
 40   3.604600  15.5  1             1 u                 (31/2+)  0
                                         29      0.665  9.932E-01  1.000E+00  6.896E-03
 41   3.785300  -1.0  0             1                            0
                                         32      0.586  1.000E+00  1.000E+00  0.000E+00
 42   3.797600  15.5  1             2 u                 (31/2+)  0
                                         33      0.567  4.349E-01  4.393E-01  1.016E-02
                                         30      0.719  5.575E-01  5.607E-01  5.755E-03
