                                          2      1.593  4.152E-01  4.152E-01  0.000E+00
                                          1      1.691  5.848E-01  5.848E-01  0.000E+00
 18   1.714900   5.5  1             1 c              (9/2,11/2)  0
                                         12      0.408  9.976E-01  1.000E+00  2.453E-03
 19   1.744400   1.5 -1             2 g                          0
                                          2      1.646  6.757E-01  6.757E-01  0.000E+00
                                          1      1.744  3.243E-01  3.243E-01  0.000E+00
 20   1.804700   6.5  1             1 g                          0
                                         15      0.204  3.982E-01  1.000E+00  1.511E+00
 21   1.828600   3.5 -1             1 g                  GE 7/2  0
                                         12      0.522  9.993E-01  1.000E+00  6.771E-04
 22   1.865000   2.5 -1             4 g                          0
                                          6      1.076  3.492E-01  3.493E-01  2.646E-04
                                          3      1.701  1.033E-01  1.033E-01  0.000E+00
                                          2      1.767  4.918E-01  4.918E-01  0.000E+00
                                          1      1.866  5.558E-02  5.558E-02  0.000E+00
 23   2.119200  -1.0  0             2                            0
                                          6      1.330  8.621E-01  8.621E-01  0.000E+00
                                          1      2.119  1.379E-01  1.379E-01  0.000E+00
 24   2.151600  -1.0  0             3                            0
                                          6      1.362  4.000E-01  4.000E-01  0.000E+00
                                          4      1.655  4.000E-01  4.000E-01  0.000E+00
                                          2      2.053  2.000E-01  2.000E-01  0.000E+00
 25   2.160940   6.5  1   3.50E-12  3 u                   13/2+  0
                                         20      0.357  3.747E-02  3.760E-02  3.383E-03
                                         14      0.668  6.960E-02  6.965E-02  7.992E-04
                                         12      0.854  8.923E-01  8.927E-01  5.574E-04
 26   2.184000  -1.0  0             1                            0
                                          2      2.086  1.000E+00  1.000E+00  0.000E+00
 27   2.212410   5.5  1   1.40E-12  2 u                   11/2+  0
                                         12      0.906  8.632E-01  8.636E-01  4.156E-04
                                          9      1.210  1.364E-01  1.364E-01  4.459E-04
 28   2.310900  -1.0  0             2                            0
                                         12      1.004  0.000E+00  0.000E+00  0.000E+00
                                          1      2.311  0.000E+00  0.000E+00  0.000E+00
 29   2.346900  -1.0  0             2                            0
                                          6      1.558  5.495E-01  5.495E-01  0.000E+00
                                          4      1.849  4.505E-01  4.505E-01  0.000E+00
 30   2.383100  -1.0  0             1                            0
                                         27      0.171  1.000E+00  1.000E+00  0.000E+00
 31   2.408900  -1.0  0             5                            0
                                          8      1.476  2.334E-01  2.334E-01  0.000E+00
                                          6      1.620  3.484E-01  3.484E-01  0.000E+00
                                          4      1.912  1.150E-01  1.150E-01  0.000E+00
                                          3      2.245  1.150E-01  1.150E-01  0.000E+00
                                          2      2.310  1.882E-01  1.882E-01  0.000E+00
 32   2.469300  -1.0  0             1                            0
                                         27      0.257  1.000E+00  1.000E+00  0.000E+00
 33   2.532900  -1.0  0             3                            0
                                         10      1.457  6.536E-01  6.536E-01  0.000E+00
                                          3      2.369  2.680E-01  2.680E-01  0.000E+00
                                          2      2.435  7.843E-02  7.843E-02  0.000E+00
 34   2.646300  -1.0  0             1                            0
                                         27      0.434  1.000E+00  1.000E+00  0.000E+00
 35   2.652600   8.5  0             1 u                  (17/2)  0
                                         25      0.492  1.000E+00  1.000E+00  0.000E+00
 36   2.809100   6.5  0             2 u                    13/2  0
                                         27      0.597  5.587E-01  5.587E-01  0.000E+00
                                         25      0.649  4.413E-01  4.413E-01  0.000E+00
 37   2.832800  -1.0  0             1                            0
                                         12      1.526  1.000E+00  1.000E+00  0.000E+00
 38   2.873000  -1.0  0             1                            0
                                          4      2.376  1.000E+00  1.000E+00  0.000E+00
 39   3.031000  -1.0  0             3                            0
                                         10      1.956  6.623E-01  6.623E-01  0.000E+00
                                          3      2.867  1.192E-01  1.192E-01  0.000E+00
                                          2      2.932  2.185E-01  2.185E-01  0.000E+00
 40   3.046900  -1.0  0             2                            0
                                         28      0.736  0.000E+00  0.000E+00  0.000E+00
                                         25      0.886  0.000E+00  0.000E+00  0.000E+00
 41   3.059200  -1.0  0             3               (11/2,15/2)  0
                                         36      0.252  2.350E-01  2.350E-01  0.000E+00
                                         34      0.413  2.186E-01  2.186E-01  0.000E+00
                                         27      0.846  5.464E-01  5.464E-01  0.000E+00
 42   3.144400  -1.0  0             2                            0
                                         10      2.069  3.590E-01  3.590E-01  0.000E+00
                                          2      3.046  6.410E-01  6.410E-01  0.000E+00
 43   3.220100  -1.0  0             1                            0
                                          2      3.122  1.000E+00  1.000E+00  0.000E+00
 44   3.259680   8.5  1   4.20E-12  2 u                   17/2+  0
                                         41      0.201  5.032E-02  5.032E-02  0.000E+00
                                         25      1.099  9.494E-01  9.497E-01  2.766E-04
 45   3.264000   7.5  0   1.40E-12  1 u                  (15/2)  0
                                         25      1.103  1.000E+00  1.000E+00  0.000E+00
 46   3.346500  -1.0  0             2                            0
                                          3      3.182  5.155E-01  5.155E-01  0.000E+00
                                          2      3.249  4.845E-01  4.845E-01  0.000E+00
 47   3.394500  -1.0  0             1                            0
                                          3      3.230  1.000E+00  1.000E+00  0.000E+00
 48   3.468800  -1.0  0             1                            0
                                          3      3.304  1.000E+00  1.000E+00  0.000E+00
 49   3.651500  -1.0  0             1                            0
                                          3      3.487  1.000E+00  1.000E+00  0.000E+00
 50   3.667000  10.5  0             1 u                  (21/2)  0
                                         35      1.015  1.000E+00  1.000E+00  0.000E+00
 51   3.785600  -1.0  0             1                   LE 17/2  0
                                         44      0.526  1.000E+00  1.000E+00  0.000E+00
 52   3.846000  -1.0  0             2                            0
                                         40      0.799  0.000E+00  0.000E+00  0.000E+00
                                         36      1.069  0.000E+00  0.000E+00  0.000E+00
 53   3.875100  -1.0  0             1                            0
                                         44      0.615  1.000E+00  1.000E+00  0.000E+00
 54   3.999500  -1.0  0             1                            0
                                          3      3.835  1.000E+00  1.000E+00  0.000E+00
 55   4.152700  -1.0  0             1                            0
                                         44      0.893  1.000E+00  1.000E+00  0.000E+00
 56   4.331500   9.5  0             1 u                    19/2  0
                                         51      0.546  1.000E+00  1.000E+00  0.000E+00
 57   4.464991  10.5  1   5.80E-12  4 u                   21/2+  0
                                         56      0.133  9.288E-02  9.288E-02  0.000E+00
                                         50      0.798  1.462E-01  1.462E-01  0.000E+00
                                         44      1.205  6.830E-01  6.831E-01  2.251E-04
                                         30      2.083  7.786E-02  7.786E-02  0.000E+00
 58   4.634201  -1.0  0             1                            0
                                         57      0.169  1.000E+00  1.000E+00  0.000E+00
 59   4.649000  -1.0  0             0                            0
 60   4.654000  -1.0  0             1                            0
                                         52      0.808  0.000E+00  0.000E+00  0.000E+00
 61   4.747000  -1.0  0             0                            0
 62   4.849000  -1.0  0             1                            0
                                         52      1.003  0.000E+00  0.000E+00  0.000E+00
 63   4.871000  -1.0  0             0                            0
 64   4.935000  -1.0  0             0                            0
 65   4.984000  -1.0  0             0                            0
 66   4.999701  -1.0  0             2               (17/2,19/2)  0
                                         58      0.365  2.908E-01  2.908E-01  0.000E+00
                                         57      0.535  7.092E-01  7.092E-01  0.000E+00
 67   5.050000  -1.0  0             0                            0
 68   5.056000  -1.0  0             1                            0
                                         57      0.591  1.000E+00  1.000E+00  0.000E+00
 69   5.102000  -1.0  0             0                            0
 70   5.161000  -1.0  0             0                            0
 71   5.197900  12.5  1   7.80E-12  1 u                   25/2+  0
                                         57      0.733  9.992E-01  1.000E+00  8.291E-04
 72   5.228000  -1.0  0             0                            0
 73   5.273000  -1.0  0             0                            0
 74   5.296900  -1.0  0             1               (19/2,23/2)  0
                                         57      0.832  1.000E+00  1.000E+00  0.000E+00
 75   5.314000  -1.0  0             0                            0
 76   5.369000  -1.0  0             0                            0
 77   5.401700  -1.0  0             1                            0
                                         66      0.402  1.000E+00  1.000E+00  0.000E+00
 78   5.416000  -1.0  0             0                            0
 79   5.452000  -1.0  0             0                            0
 80   5.480000  -1.0  0             0                            0
 81   5.508101  -1.0  0             1                            0
                                         71      0.310  1.000E+00  1.000E+00  0.000E+00
 82   5.533000  -1.0  0             0                            0
 83   5.570000  -1.0  0             0                            0
 84   5.606000  -1.0  0             0                            0
 85   5.657000  -1.0  0             0                            0
 86   5.695000  -1.0  0             0                            0
 87   5.715000  -1.0  0             1                            0
                                         57      1.250  0.000E+00  0.000E+00  0.000E+00
 88   5.741000  -1.0  0             0                            0
 89   5.800000  -1.0  0             0                            0
 90   5.829000  -1.0  0             1                            0
                                         71      0.631  1.000E+00  1.000E+00  0.000E+00
 91   5.841000  -1.0  0             0                            0
 92   5.879000  -1.0  0             0                            0
 93   5.919000  -1.0  0             1                            0
                                         60      1.265  0.000E+00  0.000E+00  0.000E+00
 94   5.923000  -1.0  0             0                            0
 95   5.950000  -1.0  0             0                            0
 96   5.994000  -1.0  0             0                            0
 97   6.030000  -1.0  0             0                            0
 98   6.081000  -1.0  0             0                            0
 99   6.136000  -1.0  0             0                            0
100   6.148701  -1.0  0             1                            0
                                         71      0.951  1.000E+00  1.000E+00  0.000E+00
101   6.197001  -1.0  0             0                            0
102   6.239000  -1.0  0             0                            0
103   6.273000  -1.0  0             0                            0
104   6.322001  -1.0  0             0                            0
105   6.375500  -1.0  0             2                            0
                                         81      0.867  2.366E-01  2.366E-01  0.000E+00
                                         71      1.177  7.634E-01  7.634E-01  0.000E+00
106   6.387000  -1.0  0             0                            0
107   6.485000  -1.0  0             0                            0
108   6.931400  -1.0  0             1                            0
                                         71      1.734  1.000E+00  1.000E+00  0.000E+00
109   7.697500  -1.0  0             1                            0
                                        105      1.322  0.000E+00  0.000E+00  0.000E+00
 70As   70   33   69  142   45    4    9.330001    4.530000
  1   0.000000   4.0  1   3.16E+03  0 u                      4+  1 =    100.0000 %EC+%B+
  2   0.032008   2.0  1   9.60E-05  1 u                      2+  0
                                          1      0.032  1.908E-02  1.000E+00  5.140E+01
  3   0.081490   1.0  1   3.00E-09  1 u                      1+  0
                                          2      0.050  6.068E-01  1.000E+00  6.480E-01
  4   0.166740   3.0  1   6.00E-09  2 u                      3+  0
                                          2      0.135  7.218E-01  8.301E-01  1.500E-01
                                          1      0.167  1.660E-01  1.699E-01  2.330E-02
  5   0.167660   2.0  1   3.00E-09  2 u                    (2)+  0
                                          3      0.086  2.945E-01  3.344E-01  1.352E-01
                                          2      0.136  6.403E-01  6.656E-01  3.958E-02
  6   0.234700   1.0  1   1.00E-09  2 u                      1+  0
                                          3      0.153  1.055E-01  1.085E-01  2.828E-02
                                          2      0.203  8.791E-01  8.915E-01  1.410E-02
  7   0.325610   2.0  1             4 u                      2+  0
