 38Sc   38   21    2    0    1    1   15.800001   -0.900000
  1   0.000000   2.0 -1   3.00E-07  0                      (2-)  1 ?      0.0000 %P     
  2   0.700000   5.0 -1             0                      (5-)  1 ?      0.0000 %P     
 39Sc   39   21    3    0    1    1   17.300001   -0.602000
  1   0.000000   3.5 -1   3.00E-07  0                    (7/2-)  1 =    100.0000 %P     
  2   0.950000   1.5 -1             0                    (3/2-)  0
  3   8.960000   1.5  1             0                    (3/2+)  0
 40Sc   40   21   42    0    9    1   14.427001    0.538000
  1   0.000000   4.0 -1   1.82E-01  0                        4-  3 =    100.0000 %EC+%B+ =      0.4400 %ECP    =      0.0170 %ECA   
  2   0.034300   3.0 -1             0                      (3-)  0
  3   0.772100   2.0 -1             0                      (2-)  0
  4   0.893500   5.0 -1             0                      (5-)  0
  5   1.670700  -1.0  0             0                   (1-&2-)  0
  6   1.703200  -1.0  0             0                            0
  7   1.797000   3.0 -1             0                      (3-)  0
  8   1.871000  -1.0  0             0                            0
  9   1.933000  -1.0  0             0                            0
 10   2.285000   1.0  1             0                        1+  0
 11   2.370000   4.0 -1             0                      (4-)  0
 12   2.754000   1.0  1             0                        1+  0
 13   2.940000   1.0  1             0                        1+  0
 14   3.030000   3.0 -1             0                      (3-)  0
 15   3.144000   1.0  1             0                        1+  0
 16   3.230000   1.0  1             0                        1+  0
 17   3.337000   1.0  1             0                        1+  0
 18   3.418000   1.0  1             0                        1+  0
 19   3.494000  -1.0  0             0                            0
 20   3.656000   1.0  1             0                        1+  0
 21   3.790000   1.0  1             0                        1+  0
 22   3.864000  -1.0  0             0                            0
 23   3.900000  -1.0  0             0                   (1-,2-)  0
 24   4.070000   1.0  1             0                        1+  0
 25   4.132000   1.0  1             0                        1+  0
 26   4.271000   1.0  1             0                        1+  0
 27   4.368000   0.0  1             0                        0+  0
 28   4.526000   1.0  1             0                        1+  0
 29   4.658000   1.0  1             0                        1+  0
 30   4.830000   1.0  1             0                        1+  0
 31   4.904000  -1.0  0             0                            0
 32   5.018000   1.0  1             0                        1+  0
 33   5.086000   1.0  1             0                        1+  0
 34   5.228000  -1.0  0             0                            0
 35   5.362000   1.0  1             0                        1+  0
 36   5.574000   1.0  1             0                        1+  0
 37   5.702000   1.0  1             0                        1+  0
 38   6.012000   1.0  1             0                        1+  0
 39   6.127000   1.0  1             0                        1+  0
 40   6.426000   1.0  1             0                        1+  0
 41   7.500000   6.0 -1             0                      (6-)  0
 42   9.000000  -1.0  0             0                (0-,1-,2-)  0
 41Sc   41   21  201  104   36    8   16.187000    1.085070
  1   0.000000   3.5 -1   5.96E-01  0 u                    7/2-  1 =    100.0000 %EC+%B+
  2   1.716450   1.5 -1             1 u                    3/2-  2 >     98.0000 %P      <      2.0000 %IT    
                                          1      1.716  2.000E-02  2.000E-02  3.261E-05
 15   3.480000   0.5 -1   3.80E-20  2 u                    1/2-  0
                                          2      1.759  1.000E+00  1.000E+00  2.800E-05
                                          1      3.475  0.000E+00  0.000E+00  1.696E-05
 16   3.562700   0.5  1             2 c          (1/2,3/2,5/2)+  0
                                          2      1.846  1.000E+00  1.000E+00  1.617E-05
                                          1      3.562  0.000E+00  0.000E+00  1.170E-05
 17   3.678000   3.5 -1             2 c         (3/2-,5/2,7/2-)  0
                                          2      1.962  3.590E-01  3.590E-01  2.535E-05
                                          1      3.678  6.410E-01  6.410E-01  8.070E-06
 18   3.690000   2.5  1             0 c          (1/2,3/2,5/2)+  0
 19   3.696700   3.5  1             7 u                    7/2+  0
                                         10      0.684  0.000E+00  0.000E+00  1.027E-04
                                          8      0.814  3.119E-02  3.120E-02  1.185E-04
                                          6      1.030  4.128E-02  4.129E-02  7.450E-05
                                          5      1.109  0.000E+00  0.000E+00  3.784E-05
                                          4      1.282  0.000E+00  0.000E+00  9.707E-05
                                          3      1.601  1.009E-02  1.009E-02  3.739E-05
                                          1      3.696  9.174E-01  9.174E-01  5.859E-06
 20   3.731000   0.5 -1   3.80E-20  0 u                    1/2-  0
 21   3.774000   1.5 -1   6.52E-19  1 u                    3/2-  0
                                          1      3.773  1.000E+00  1.000E+00  8.012E-06
 22   3.780700   2.5  1             8 u                  (5/2+)  0
                                         10      0.768  1.003E-02  1.003E-02  7.935E-05
                                          8      0.898  2.007E-02  2.007E-02  9.736E-05
                                          7      1.062  1.003E-02  1.003E-02  9.139E-05
                                          6      1.115  6.020E-02  6.020E-02  6.401E-05
                                          5      1.193  1.003E-02  1.003E-02  3.312E-05
                                          3      1.685  2.007E-02  2.007E-02  3.017E-05
                                          2      2.064  2.007E-01  2.007E-01  1.261E-05
                                          1      3.780  6.689E-01  6.689E-01  5.681E-06
 23   3.788000   1.5  1   2.28E-18  0 c               3/2+,5/2+  0
 24   3.810000   2.5  1             0 c          (1/2,3/2,5/2)+  0
 25   3.905000   2.5  1             0 n                          0
 26   3.968000   0.5  1   1.14E-19  0 u                    1/2+  0
 27   4.022800   3.5 -1             7 u                    7/2-  0
                                          8      1.140  0.000E+00  0.000E+00  3.592E-05
                                          7      1.304  0.000E+00  0.000E+00  1.045E-04
                                          6      1.356  2.406E-01  2.406E-01  2.647E-05
                                          5      1.435  1.993E-02  1.993E-02  4.011E-05
                                          3      1.927  4.982E-03  4.982E-03  4.058E-05
                                          2      2.306  2.278E-02  2.278E-02  1.750E-05
                                          1      4.023  7.117E-01  7.117E-01  7.088E-06
 28   4.030200   3.5 -1             5 u                    7/2-  0
                                          8      1.148  0.000E+00  0.000E+00  3.549E-05
                                          5      1.442  0.000E+00  0.000E+00  3.974E-05
                                          3      1.934  0.000E+00  0.000E+00  4.026E-05
                                          2      2.314  1.961E-02  1.961E-02  1.741E-05
                                          1      4.030  9.804E-01  9.804E-01  7.070E-06
 29   4.245000   2.5  1             9 u                    5/2+  0
                                         10      1.232  1.482E-01  1.482E-01  3.125E-05
                                          8      1.363  1.175E-01  1.175E-01  4.402E-05
                                          7      1.526  0.000E+00  0.000E+00  4.116E-05
                                          6      1.578  4.292E-02  4.292E-02  3.384E-05
                                          5      1.657  4.088E-03  4.088E-03  1.909E-05
                                          4      1.830  6.132E-03  6.132E-03  1.639E-05
                                          3      2.149  5.110E-01  5.110E-01  1.839E-05
                                          2      2.529  2.044E-03  2.044E-03  9.501E-06
                                          1      4.245  1.681E-01  1.681E-01  4.940E-06
 30   4.328000   2.5  1             5 u                    5/2+  0
                                          6      1.661  0.000E+00  0.000E+00  3.092E-05
                                          5      1.740  1.870E-01  1.870E-01  1.770E-05
                                          4      1.913  0.000E+00  0.000E+00  1.533E-05
                                          3      2.232  0.000E+00  0.000E+00  1.730E-05
                                          1      4.328  8.130E-01  8.130E-01  4.824E-06
 31   4.441000   2.5 -1             6 c          (3/2-,5/2,7/2)  0
                                         11      1.255  2.085E-01  2.085E-01  1.019E-04
                                          8      1.558  8.108E-02  8.108E-02  2.105E-05
                                          7      1.721  0.000E+00  0.000E+00  5.117E-05
                                          6      1.773  3.243E-01  3.243E-01  1.719E-05
                                          5      1.852  0.000E+00  0.000E+00  2.563E-05
                                          1      4.440  3.861E-01  3.861E-01  6.153E-06
 32   4.504000   1.5  1   4.56E-19  0 u                    3/2+  0
 33   4.514000   4.5  1             1 u                    9/2+  0
                                          1      4.514  0.000E+00  0.000E+00  4.591E-06
 34   4.535000   1.5 -1   3.80E-20  0 u                    3/2-  0
 35   4.644000   0.5 -1   1.27E-20  0 u                    1/2-  0
 36   4.656000   0.5  1             0 c          (1/2,3/2,5/2)+  0
 37   4.777000   1.5  1   1.52E-19  0 u                    3/2+  0
 38   4.810000  -1.0  0             1               (5/2-,9/2+)  0
                                          1      4.810  0.000E+00  0.000E+00  0.000E+00
 39   4.869000   2.5  1   2.28E-19  0 u                    5/2+  0
 40   4.929000  -1.0  0             0            (1/2,3/2,5/2)+  0
 41   4.947000   2.5  1   4.56E-19  0 u                    5/2+  0
 42   4.951000   2.5 -1   2.28E-19  1 u                    5/2-  0
                                          1      4.953  0.000E+00  0.000E+00  5.268E-06
 43   5.011000   3.5 -1             1 u                    7/2-  0
                                          1      5.011  0.000E+00  0.000E+00  5.182E-06
 44   5.021000   0.5  1   7.60E-20  0 u                    1/2+  0
 45   5.036800   4.5  1   1.14E-18  3 u                    9/2+  0
                                         12      1.679  2.718E-02  2.718E-02  3.035E-05
                                          8      2.155  2.575E-01  2.575E-01  1.832E-05
                                          1      5.037  7.153E-01  7.153E-01  4.029E-06
 46   5.074000   0.5 -1   1.52E-19  0 u                    1/2-  0
 47   5.083000   1.5  1   6.52E-19  0 u                    3/2+  0
 48   5.143000   1.5 -1   1.52E-19  1 u                    3/2-  0
                                          1      5.143  0.000E+00  0.000E+00  5.114E-06
 49   5.167000  -1.0  0             0                            0
 50   5.200000  -1.0  0             0                            0
 51   5.225000  -1.0  0             0                            0
 52   5.324000  -1.0  0             0                            0
 53   5.356000   1.5  1   1.52E-19  0 u                    3/2+  0
 54   5.376000   2.5  1   6.52E-20  1 u                    5/2+  0
                                          1      5.379  0.000E+00  0.000E+00  3.729E-06
 55   5.396000   1.5 -1   1.14E-19  0 u                    3/2-  0
 56   5.419000   2.5  1   2.54E-20  0 u                    5/2+  0
 57   5.490000   0.5 -1   3.80E-20  0 u                    1/2-  0
 58   5.494000   0.5  1   4.56E-19  0 u                    1/2+  0
 59   5.521000   2.5 -1   9.12E-19  0 u                    5/2-  0
 60   5.535000   1.5 -1   2.28E-20  0 u                    3/2-  0
 61   5.568000  -1.0  0             0                            0
 62   5.578000  -1.0  0   7.60E-20  1                 3/2+,5/2+  0
                                          1      5.578  0.000E+00  0.000E+00  0.000E+00
 63   5.650000   2.5 -1   1.52E-19  1 u                    5/2-  0
                                          1      5.650  0.000E+00  0.000E+00  4.375E-06
 64   5.691000   0.5 -1   4.56E-19  0 u                    1/2-  0
 65   5.705000   0.5 -1   3.80E-20  0 u                    1/2-  0
 66   5.709000   2.5 -1   3.80E-20  1 u                    5/2-  0
                                          1      5.710  0.000E+00  0.000E+00  4.310E-06
 67   5.755000   1.5 -1   6.52E-20  0 u                    3/2-  0
 68   5.771000  -1.0  0             0            (1/2,3/2,5/2)+  0
 69   5.801000  -1.0  0             0                            0
 70   5.810000  -1.0  0             0                            0
 71   5.838000  -1.0  0   5.24E-20  0                 3/2+,5/2+  0
 72   5.861000   2.5 -1             0 u                    5/2-  0
 73   5.867000   2.5  1   3.71E-20  0 u                    5/2+  0
 74   5.886000  -1.0  0             0            (1/2,3/2,5/2)+  0
 75   5.915000  -1.0  0             0                            0
 76   5.939000   1.5  1   8.30E-18  5 u                    3/2+  1 =    100.0000 %P     
                                         29      1.694  6.024E-01  6.024E-01  2.988E-05
                                         22      2.158  4.819E-02  4.819E-02  1.827E-05
                                         13      2.528  1.807E-01  1.807E-01  1.419E-05
                                          6      3.272  1.687E-01  1.687E-01  9.585E-06
                                          3      3.843  0.000E+00  0.000E+00  7.572E-06
 77   5.971000  -1.0  0   1.09E-19  1                 5/2-,7/2-  0
                                          1      5.973  0.000E+00  0.000E+00  0.000E+00
 78   5.986000   1.5 -1   5.24E-20  0 u                    3/2-  0
 79   6.013000   0.5  1   1.71E-20  0 u                    1/2+  0
 80   6.036000  -1.0  0             0            (1/2,3/2,5/2)+  0
 81   6.047000   1.5 -1   3.77E-20  0 u                    3/2-  0
 82   6.085001  -1.0  0             0            (1/2,3/2,5/2)+  0
 83   6.112000  -1.0  0             0                            0
 84   6.116000  -1.0  0             0                            0
 85   6.131001  -1.0  0   1.57E-19  0                 3/2+,5/2+  0
 86   6.148000   2.5  1   1.57E-19  1 u                    5/2+  0
                                          1      6.149  0.000E+00  0.000E+00  0.000E+00
 87   6.203000   1.5 -1   7.02E-20  0 u                    3/2-  0
 88   6.236000  -1.0  0   5.50E-20  0                 5/2-,7/2-  0
 89   6.259000  -1.0  0             0            (1/2,3/2,5/2)+  0
 90   6.314000  -1.0  0             0                            0
 91   6.326000  -1.0  0             0                            0
 92   6.335001   0.5  1   1.64E-20  0 u                    1/2+  0
 93   6.361001   2.5  1   1.63E-19  0 u                    5/2+  0
 94   6.399000  -1.0  0   5.63E-20  0                 3/2+,5/2+  0
 95   6.414001   2.5  1   7.60E-20  0 u                    5/2+  0
 96   6.435000   2.5 -1   4.39E-20  0 u                    5/2-  0
 97   6.458000   1.5 -1   9.31E-20  0 u                  (3/2-)  0
 98   6.469000   2.5 -1   3.77E-20  0 u                    5/2-  0
 99   6.474000  -1.0  0             0            (1/2,3/2,5/2)+  0
100   6.507000  -1.0  0             0                            0
101   6.513000   2.5  1   2.43E-20  0 u                    5/2+  0
102   6.522000  -1.0  0             0                            0
103   6.533000   2.5  1   3.51E-19  0 u                    5/2+  0
104   6.572001   2.5 -1   1.01E-19  0 u                    5/2-  0
105   6.585001   0.5 -1   1.01E-19  0 u                    1/2-  0
106   6.589000   0.5  1             0 u                    1/2+  0
107   6.610000   0.5  1   4.80E-20  0 u                    1/2+  0
108   6.622000   2.5  1   1.43E-19  0 u                    5/2+  0
109   6.643000  -1.0  0             0                            0
110   6.651000   4.5  1   1.14E-19  0 u                    9/2+  0
111   6.673000  -1.0  0             0            (1/2,3/2,5/2)+  0
112   6.691000   1.5 -1   1.43E-19  0 u                    3/2-  0
113   6.700000   2.5  1   7.36E-20  0 u                    5/2+  0
114   6.730000  -1.0  0             0                            0
115   6.741000   2.5  1   6.34E-20  0 u                    5/2+  0
116   6.752000  -1.0  0             0                            0
117   6.772000   1.5 -1             0 u                  (3/2-)  0
118   6.783000   2.5 -1   4.39E-20  0 u                    5/2-  0
119   6.824000   2.5  1   1.11E-19  0 u                    5/2+  0
120   6.841001   2.5 -1   7.24E-20  0 u                    5/2-  0
121   6.857000   1.5 -1   4.75E-20  0 u                    3/2-  0
122   6.872000  -1.0  0             0                (1/2,3/2)-  0
123   6.880000   4.5  1   3.51E-19  0 u                    9/2+  0
124   6.893000  -1.0  0             0            (1/2,3/2,5/2)+  0
125   6.895000   4.5  1   1.34E-19  0 u                  (9/2+)  0
126   6.908000   2.5 -1   6.61E-20  0 u                    5/2-  0
127   6.923000   2.5 -1   1.01E-19  0 u                  (5/2)-  0
128   6.947001  -1.0  0   3.51E-19  0            (1/2,3/2,5/2)+  0
129   6.970000   2.5  1   2.28E-20  0 u                    5/2+  0
130   6.996000   4.5  1   3.51E-19  0 u                    9/2+  0
131   7.004000   4.5  1   4.56E-19  0 u                  (9/2+)  0
132   7.022000  -1.0  0             0                            0
133   7.033000   2.5  1   1.43E-19  0 u                    5/2+  0
134   7.069000   2.5 -1   4.91E-20  0 u                    5/2-  0
135   7.078001  -1.0  0             0                            0
136   7.107000   2.5  1   2.30E-20  0 u                    5/2+  0
137   7.113000  -1.0  0   3.26E-20  0                (3/2,5/2)-  0
138   7.123000  -1.0  0   5.92E-20  0                            0
139   7.142000   2.5  1   3.80E-20  0 u                    5/2+  0
140   7.177001  -1.0  0             0            1/2-,3/2+,7/2-  0
141   7.182000  -1.0  0             0            (1/2,3/2,5/2)+  0
142   7.201000   2.5  1   1.14E-20  0 u                    5/2+  0
143   7.206000  -1.0  0             0                            0
144   7.216001  -1.0  0             0                            0
145   7.245000   2.5 -1   3.80E-20  0 u                    5/2-  0
146   7.264000  -1.0  0             0                            0
147   7.279000   2.5  1   5.07E-20  0 u                    5/2+  0
148   7.297000   3.5  1             0 u                  (7/2+)  0
149   7.313000  -1.0  0             0                            0
150   7.333000   2.5  1   1.98E-20  0 u                    5/2+  0
151   7.338000   2.5 -1             0 u                    5/2-  0
152   7.347000   2.5  1   4.56E-20  0 u                  (5/2+)  0
153   7.352000   4.5  1   5.70E-20  0 u                  (9/2+)  0
154   7.360000  -1.0  0             0            (1/2,3/2,5/2)+  0
155   7.382000  -1.0  0             0                            0
156   7.396000   4.5  1             0 u                  (9/2+)  0
157   7.406000   2.5  0             0 u                   (5/2)  0
158   7.421000  -1.0  0             0                            0
159   7.469000   1.5  1             0 u                  (3/2)+  0
160   7.474000  -1.0  0   1.04E-20  0                            0
161   7.489000  -1.0  0             0               (7/2-,9/2+)  0
162   7.494000  -1.0  0             0                            0
163   7.523000   3.5  1             0 u                  (7/2+)  0
164   7.538001   1.5  1   5.70E-20  0 u                  3/2(+)  0
165   7.557000   1.5 -1   3.80E-20  0 u                    3/2-  0
166   7.572001   1.5  1   4.56E-20  0 u                    3/2+  0
167   7.606000   2.5 -1             0 u                  (5/2-)  0
168   7.617001  -1.0  0             0            (1/2,3/2,5/2)+  0
169   7.640000   4.5  1   1.52E-20  0 u                  (9/2+)  0
170   7.650001   2.5  1             0 u                  (5/2+)  0
171   7.660000   0.5 -1   1.52E-20  0 u                    1/2-  0
172   7.718000   1.5 -1   2.28E-20  0 u                    3/2-  0
173   7.742001   1.5  1             0 u                  (3/2+)  0
174   7.777000   3.5 -1   1.30E-20  0 u                    7/2-  0
175   7.815001   0.5  0             0 u                   (1/2)  0
176   7.830000   2.5 -1   1.38E-20  0 u                    5/2-  0
177   7.855000   4.5  1   1.69E-20  0 u                  (9/2)+  0
178   7.874001   0.5 -1   2.28E-20  0 u                  (1/2-)  0
179   7.894001  -1.0  0             0            (1/2,3/2,5/2)+  0
180   7.903000   0.5  0             0 u                   (1/2)  0
181   7.938000  -1.0  0             0                            0
182   7.947001  -1.0  0             0                            0
183   7.962000  -1.0  0             0                            0
184   7.980000  -1.0  0             0            (1/2,3/2,5/2)+  0
185   7.981000  -1.0  0             0                            0
186   8.006001   1.5 -1   1.83E-20  0 u                  (3/2-)  0
187   8.089001   1.5 -1   9.13E-21  0 u                  (3/2)-  0
188   8.147000   2.5  1   6.08E-21  0 u                  (5/2+)  0
189   8.450001   4.5  1             0 u                  (9/2+)  0
190   8.645000   4.5  1             0 u                  (9/2+)  0
191   8.879001   4.5  1   5.70E-20  0 u                    9/2+  0
192   9.128000   4.5  1   2.54E-20  0 u                    9/2+  0
193   9.269000   4.5  1   4.56E-20  0 u                    9/2+  0
194   9.415001   4.5  1   4.15E-20  0 u                    9/2+  0
195   9.513000   4.5  1   3.04E-20  0 u                    9/2+  0
196   9.659000   4.5  1   2.85E-20  0 u                    9/2+  0
197   9.698001   4.5  1   3.80E-20  0 u                    9/2+  0
198   9.815001   4.5  1   3.51E-20  0 u                    9/2+  0
199  10.500001  -1.0  0             0                            0
200  11.100000   4.5  1             0 u                  (9/2+)  0
201  13.400001   3.5  1             0 u                  (7/2+)  0
 42Sc   42   21  119  101   55    2   11.550040    4.272410
  1   0.000000   0.0  1   6.81E-01  0 u                      0+  1 =    100.0000 %EC+%B+
  2   0.611051   1.0  1   2.80E-14  1 u                      1+  0
                                          1      0.611  9.998E-01  1.000E+00  2.144E-04
  3   0.616280   7.0  1   6.17E+01  0 u                    (7)+  1 =    100.0000 %EC+%B+
  4   1.490430   3.0  1   3.10E-11  1 u                      3+  0
                                          2      0.879  9.999E-01  1.000E+00  1.460E-04
  5   1.510100   5.0  1   4.50E-11  1 u                    (5+)  0
                                          3      0.894  9.999E-01  1.000E+00  1.400E-04
  6   1.586310   2.0  1   6.90E-14  2 u                      2+  0
                                          2      0.975  9.132E-01  9.132E-01  8.283E-05
                                          1      1.586  8.675E-02  8.675E-02  3.807E-05
  7   1.704000   5.0 -1             0 n                          0
  8   1.846000   3.0  1   3.50E-09  2 u                    (3+)  0
                                          6      0.260  0.000E+00  0.000E+00  1.466E-03
                                          2      1.235  0.000E+00  0.000E+00  6.451E-05
  9   1.873600   0.0  1   7.00E-14  1 u                      0+  0
                                          2      1.263  9.999E-01  1.000E+00  5.068E-05
 10   1.888900   1.0  1   4.20E-14  1 u                      1+  0
                                          1      1.889  1.000E+00  1.000E+00  2.479E-05
 11   2.187540   3.0  1   5.40E-13  2 c                  (2,3)+  0
                                          6      0.601  9.495E-01  9.497E-01  2.219E-04
                                          2      1.576  5.032E-02  5.032E-02  3.855E-05
 12   2.222700   1.0 -1   8.70E-14  2 u                     (1)  0
                                          6      0.636  5.000E-01  5.000E-01  1.213E-04
                                          1      2.223  5.000E-01  5.000E-01  1.135E-05
 13   2.223150   3.0  1   6.30E-13  2 c                 (2+,3+)  0
                                          6      0.637  9.495E-01  9.497E-01  1.965E-04
                                          4      0.733  5.032E-02  5.033E-02  1.468E-04
 14   2.269130   2.0  1   7.00E-14  4 c                  (1,2+)  0
                                         10      0.380  6.249E-02  6.253E-02  6.067E-04
                                          6      0.683  5.208E-01  5.209E-01  1.699E-04
                                          2      1.658  2.187E-01  2.187E-01  3.102E-05
                                          1      2.269  1.979E-01  1.979E-01  1.800E-05
 15   2.296500   3.0  1             1 g                          0
                                          6      0.710  9.998E-01  1.000E+00  1.566E-04
 16   2.389060   3.0  1             2 u                      3+  0
                                          5      0.879  8.771E-01  8.772E-01  1.462E-04
                                          4      0.899  1.228E-01  1.228E-01  9.729E-05
 17   2.433330   3.0  1   1.40E-13  2 c                (3,4,5)+  0
                                          5      0.923  4.791E-01  4.792E-01  1.288E-04
                                          4      0.943  5.208E-01  5.208E-01  8.849E-05
 18   2.455000   1.0 -1   1.80E-13  1 c                  (1,2+)  0
                                          1      2.455  1.000E+00  1.000E+00  9.891E-06
 19   2.486590   2.0  1   5.00E-14  2 u                      2+  0
                                          4      0.996  2.308E-01  2.308E-01  7.948E-05
                                          2      1.875  7.692E-01  7.692E-01  2.509E-05
 20   2.507000   3.0  1             0 c                (1,2,3)+  0
 21   2.535100   2.0  1   6.60E-13  1 c                  (1,2+)  0
                                          1      2.535  1.000E+00  1.000E+00  1.492E-05
 22   2.586800   3.0 -1             1 g                 (1+:5+)  0
                                          4      1.096  0.000E+00  0.000E+00  3.867E-05
 23   2.650980   2.0  1   3.50E-14  2 c                  (1+,2)  0
                                         10      0.762  9.909E-02  9.910E-02  1.355E-04
                                          6      1.065  9.008E-01  9.009E-01  6.990E-05
 24   2.669000   1.0 -1             0 n                          0
 25   2.726000   1.0  1             0 n                          0
 26   2.795300   5.0  1             1 g                 (5+:9+)  0
                                          3      2.179  1.000E+00  1.000E+00  1.931E-05
 27   2.815370   4.0  1   3.50E-14  3 u                      4+  0
                                          8      0.969  4.878E-02  4.878E-02  8.382E-05
                                          5      1.305  6.097E-01  6.098E-01  4.765E-05
