217U   217   92    1    0    1    1    0.000000    0.000000
  1   0.000000  -1.0  0   1.60E-02  0                            1 LE   100.0000 %A     
218U   218   92    2    0    1    1    8.850000    2.430000
  1   0.000000   0.0  1   5.10E-04  0                        0+  1 =    100.0000 %A     
  2   2.105000   8.0  1   5.60E-04  0                      (8+)  1 AP   100.0000 %A     
219U   219   92    1    0    1    1    6.740000    2.720000
  1   0.000000  -1.0  0   4.20E-05  0                            1 =    100.0000 %A     
221U   221   92    1    0    1    1    6.510000    3.080000
  1   0.000000   4.5  1   7.00E-07  0                    (9/2+)  0
222U   222   92    1    0    1    1    8.330000    3.370000
  1   0.000000   0.0  1   1.00E-06  0                        0+  1 =    100.0000 %A     
223U   223   92    1    0    1    1    6.530000    3.570000
  1   0.000000  -1.0  0   1.80E-05  0                            2 =      0.2000 %EC+%B+ =    100.0000 %A     
224U   224   92    1    0    1    1    8.200001    3.910000
  1   0.000000   0.0  1   9.00E-04  0                        0+  1 =    100.0000 %A     
225U   225   92    1    0    1    1    0.000000    0.000000
  1   0.000000  -1.0  0   5.00E-02  0                            1 =    100.0000 %A     
226U   226   92    1    0    1    1    8.113000    4.285000
  1   0.000000   0.0  1   3.50E-01  0                        0+  1 =    100.0000 %A     
227U   227   92    1    0    1    1    6.394001    4.301000
  1   0.000000   1.5  1   6.60E+01  0                    (3/2+)  1 =    100.0000 %A     
228U   228   92    2    0    1    2    7.861001    4.892000
  1   0.000000   0.0  1   5.46E+02  0                        0+  2 <      5.0000 %EC     >     95.0000 %A     
  2   0.059000   2.0  1             0                        2+  0
229U   229   92    2    0    1    1    6.098001    4.960000
  1   0.000000   1.5  1   3.48E+03  0                    (3/2+)  2 AP    80.0000 %EC     AP    20.0000 %A     
  2   0.015000  -1.0  0             0                            0
230U   230   92   16   18    1    4    7.655000    5.567000
  1   0.000000   0.0  1   1.80E+06  0                        0+  1 =    100.0000 %A     
  2   0.051720   2.0  1   2.60E-10  1                        2+  0
                                          1      0.052  0.000E+00  0.000E+00  3.150E+02
  3   0.169500   4.0  1             1                        4+  0
                                          2      0.118  0.000E+00  0.000E+00  6.580E+00
  4   0.347100   6.0  1             1                        6+  0
                                          3      0.178  0.000E+00  0.000E+00  1.200E+00
  5   0.366560   1.0 -1             2                      (1-)  0
                                          2      0.315  5.358E-01  5.549E-01  3.554E-02
                                          1      0.367  4.340E-01  4.451E-01  2.566E-02
  6   0.435300   3.0 -1             2                      (3-)  0
                                          3      0.266  2.721E-01  2.861E-01  5.166E-02
                                          2      0.384  6.976E-01  7.139E-01  2.332E-02
  7   0.558300   5.0 -1             2                      (5-)  0
                                          4      0.211  0.000E+00  0.000E+00  8.774E-02
                                          3      0.389  0.000E+00  0.000E+00  2.266E-02
  8   0.578200   8.0  1             1                        8+  0
                                          4      0.231  0.000E+00  0.000E+00  4.540E-01
  9   0.734100   7.0 -1             1                      (7-)  0
                                          4      0.387  0.000E+00  0.000E+00  2.289E-02
 10   0.856400  10.0  1             1                       10+  0
                                          8      0.278  0.000E+00  0.000E+00  2.441E-01
 11   0.959000   9.0 -1             1                      (9-)  0
                                          8      0.381  0.000E+00  0.000E+00  2.368E-02
 12   1.175700  12.0  1             1                       12+  0
                                         10      0.319  0.000E+00  0.000E+00  1.595E-01
 13   1.229000  11.0 -1             1                     (11-)  0
                                         10      0.373  0.000E+00  0.000E+00  2.479E-02
 14   1.531600  14.0  1             1                       14+  0
                                         12      0.356  0.000E+00  0.000E+00  1.163E-01
 15   1.539700  13.0 -1             1                     (13-)  0
                                         12      0.364  0.000E+00  0.000E+00  2.604E-02
 16   1.921200  16.0  1             1                       16+  0
                                         14      0.390  0.000E+00  0.000E+00  9.062E-02
231U   231   92    8   10    1    1    5.871000    5.653000
  1   0.000000   2.5 -1   3.63E+05  0                    (5/2-)  2 =    100.0000 %EC     AP     0.0040 %A     
  2   0.040000   2.5  1             0                    (5/2+)  0
